business_token,transaction_date,entry_type,direction,amount_cents,transaction_status,internal_failure_reason,vendor_name,mcc,mcc_description,merchant_country,pos_data_type,token_wallet_type,pos_data_attended,pos_data_on_premise,card_entry_mode,pin_entered,pan_entry_mode,card_network,avs_result
business_difo2tnTYTc5,2022-12-14 23:05:10,card,from,2500,DECLINED,CARD_INACTIVE,BC *UBER CASH,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_v7KjAiuvfit9,2022-12-14 23:33:11,card,from,5433,SETTLED,,TARGET.COM  *,5310,Discount Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-12-15 0:10:10,card,from,2708,SETTLED,,WRITINGSERV,7299,Miscellaneous Personal Services ( not elsewhere classifies),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_2CCk7Nc3Vdxg,2022-12-15 0:26:23,card,from,212,SETTLED,,GOOGLE *Google Storage,7372,"Computer Programming, Integrated Systems Design and Data Processing Services",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_knfkEhWXdzbh,2022-12-15 1:35:57,card,from,8400,SETTLED,,VMO*Vimeo Plus,8699,Membership Organizations ( Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-12-15 2:05:19,card,from,5543,SETTLED,,THE SHANTY,5921,"Package Stores – Beer, Wine, and Liquor",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-15 3:11:34,card,from,9188,SETTLED,,AMZN Mktp US*UO0NN6QA3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-15 3:11:38,card,from,2761,SETTLED,,AMZN Mktp US*QK7Y614W3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-15 3:49:08,card,from,1274,SETTLED,,APPLE.COM/BILL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-12-15 4:36:30,card,from,4000,DECLINED,INSUFFICIENT_FUNDS,VISIBLE,4814,"Fax services, Telecommunication Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_3M1ozHtHMFvG,2022-12-15 7:07:14,card,from,6519,SETTLED,,FACTOR75,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-15 8:12:34,card,to,36,SETTLED,,RBT EINSTEIN BROS BAGE,6532,,USA,,,,,,,,MASTERCARD,
business_v6TuAVst3Sn1,2022-12-15 9:00:15,card,from,4080,SETTLED,,AMZN Mktp US*7C8CA1553,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_v6TuAVst3Sn1,2022-12-15 9:03:50,card,from,3761,SETTLED,,AMAZON.COM*XC5B57G93 A,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_v6TuAVst3Sn1,2022-12-15 9:03:57,card,from,3439,SETTLED,,AMZN Mktp US*YQ5EN4I53,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_v7KjAiuvfit9,2022-12-15 9:17:30,card,from,4900,VOIDED,,HERTZ RENT-A-CAR,3357,HERTZ RENT-A-CAR,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_GthGNve4Ku76,2022-12-15 9:20:59,card,from,22800,SETTLED,,TheKnot/WeddingWire,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_knfkEhWXdzbh,2022-12-15 9:58:56,card,from,7100,SETTLED,,FIRST AM HOME WARRANTY,1520,General Contractors-Residential and Commercial,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-15 10:43:58,card,from,4900,SETTLED,,COURSRA8D7COYJIY2O0BR,8299,Schools and Educational Services ( Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_QhSJTyeHL5ga,2022-12-15 11:31:24,ach_external,to,147217,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_wv2PdhBiFwiy,2022-12-15 11:31:25,ach_external,to,804500,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_knfkEhWXdzbh,2022-12-15 11:31:28,ach_external,to,2047915,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_x4vyGM4W6feX,2022-12-15 11:31:32,ach_external,to,69,SETTLED,,7aDdSEK4K6fBB0//0vmAPOY+QrPaQSbhXIPVlFdvVWQ=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-12-15 11:31:45,ach_external,to,500000,SETTLED,,01TPB1cRNQwnBXUZTvfJYfGBSOdJGJe8AR1qsa21ujU=,,,,,,,,,,,,
business_VgMGGH14iFPx,2022-12-15 11:31:50,ach_external,to,400000,SETTLED,,d7xOqNNbZQZwgVARnYiv+UKML2ISA62Rycnts/1jtSM=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-12-15 11:32:07,ach_external,to,27632,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-12-15 11:32:14,ach_external,to,4160,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_CSUwH5xmvpYe,2022-12-15 11:33:00,ach_external,to,68400,SETTLED,,H+mJ6mcnY0BjmcPXJhSARw0Jw8wtQbKcR5AuhtvPbAk=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-12-15 11:33:15,ach_external,to,12250,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_x4vyGM4W6feX,2022-12-15 11:33:32,ach_external,to,7,SETTLED,,7aDdSEK4K6fBB0//0vmAPOY+QrPaQSbhXIPVlFdvVWQ=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-12-15 11:41:21,ach_external,from,32880,SETTLED,,qkbxXK5SO24piyWaSSgOpxUri5uQGh52LI9XfR+f3UQ=,,,,,,,,,,,,
business_x4vyGM4W6feX,2022-12-15 11:41:25,ach_external,from,76,SETTLED,,7aDdSEK4K6fBB0//0vmAPOY+QrPaQSbhXIPVlFdvVWQ=,,,,,,,,,,,,
business_YwejKRwM773W,2022-12-15 11:41:27,ach_external,from,280000,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-12-15 11:41:29,ach_external,from,42415,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_3M1ozHtHMFvG,2022-12-15 12:19:48,card,from,4249,SETTLED,,APPLE.COM/BILL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-12-15 12:20:21,card,from,2158,SETTLED,,AMZN Mktp US*RC3Z69BH3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-12-15 12:29:44,ach_internal,from,100000,SETTLED,,7O+EeO2B7lBwMjq86wTaJ61WB9mVqMaB0QvUlgnYNAQ=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-12-15 13:31:50,card,from,1601,SETTLED,,DUNKIN #337630 Q35,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-15 13:33:33,card,from,6642,SETTLED,,THE HOME DEPOT #3013,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-12-15 13:59:50,card,from,275,SETTLED,,MTA*NYCT PAYGO,4111,"Local/Suburban Commuter Passenger Transportation – Railroads, Feries, Local Water Transportation.",USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_knfkEhWXdzbh,2022-12-15 14:26:15,card,from,748,SETTLED,,GOOGLE *Intuit Inc,5816,Digital Goods: Games,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_M32Gdm6KDCgs,2022-12-15 15:11:28,ach_internal,from,600000,SETTLED,,5tC9XmgddQWi+s9njwT8CP/wGKoGtp63JwvhH5Pm/D0=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-12-15 15:12:14,ach_internal,from,100000,SETTLED,,Sttks+9mMYzRQG5kexleJz2KPpC23Ja3SXRwQsTJKXY=,,,,,,,,,,,,
business_v7KjAiuvfit9,2022-12-15 15:31:19,card,from,6155,SETTLED,,WALMART.COM 8009666546,5310,Discount Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-15 15:34:56,card,from,32140,SETTLED,,THE HOME DEPOT 3013,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-12-15 15:46:09,card,from,275,SETTLED,,MTA*NYCT PAYGO,4111,"Local/Suburban Commuter Passenger Transportation – Railroads, Feries, Local Water Transportation.",USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-15 15:59:10,card,from,433,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-15 16:14:31,card,from,100000,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-15 16:14:40,card,from,589,SETTLED,,DUNKIN #343194 Q35,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-15 16:15:15,card,from,100000,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-12-15 16:31:50,card,from,1404,SETTLED,,MEDINA DELI GROCERY IN,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-15 16:32:26,card,from,46346,SETTLED,,SPI*AMERENUE,4900,"Electric, Gas, Sanitary and Water Utilities",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_4iEwhjFbjTgt,2022-12-15 16:38:46,card,from,85000,DECLINED,CARD_INACTIVE,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,APPLE_PAY,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_wv2PdhBiFwiy,2022-12-15 17:04:16,card,from,100000,SETTLED,,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_v7KjAiuvfit9,2022-12-15 17:04:46,card,from,5002,SETTLED,,SEZZLE* SEZZLE  FL30 P,5999,Miscellaneous and Specialty Retail Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_wv2PdhBiFwiy,2022-12-15 17:05:35,card,from,100000,SETTLED,,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_VgMGGH14iFPx,2022-12-15 17:06:10,ach_internal,from,400000,SETTLED,,KZUpdiu5yysHIQ4xtVXjWo/gZXnAO+5z+cHBFfcX63E=,,,,,,,,,,,,
business_wv2PdhBiFwiy,2022-12-15 17:06:59,card,from,100000,DECLINED,SARDINE_DECLINE_VERY_HIGH,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,APPLE_PAY,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_tPZTfpwQS9TP,2022-12-15 17:11:38,card,from,100,DECLINED,INSUFFICIENT_FUNDS,LIFESTYLES DISCOVERY,8999,Professional Services ( Not Elsewhere Defined),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_H1gmTsh9FJec,2022-12-15 17:30:04,card,from,1495,DECLINED,CARD_INACTIVE,APPLE.COM/BILL,5815,"Digital Goods: Media, Books, Movies, Music",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_jvXu23kCzr7R,2022-12-15 17:31:24,card,from,100000,SETTLED,,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-15 17:32:09,card,from,100000,SETTLED,,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-12-15 17:40:27,ach_external,from,313628,SETTLED,,fwLLWiyZkabsCFuH7FBo+fA/Q2GwlGXGIIoK8hcjkGI=,,,,,,,,,,,,
business_3M1ozHtHMFvG,2022-12-15 17:41:45,card,from,1699,SETTLED,,APPLE.COM/BILL,5735,Record Shops,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-12-15 17:49:46,card,from,4000,SETTLED,,VISIBLE,4814,"Fax services, Telecommunication Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_eMsN3azWaHGB,2022-12-15 18:00:05,card,from,11999,SETTLED,,CANVA* I03635-24824473,7221,Photographic Studios,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_3M1ozHtHMFvG,2022-12-15 18:00:42,card,from,1296,SETTLED,,KRISP,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_v7KjAiuvfit9,2022-12-15 18:12:31,card,from,2049,SETTLED,,DOORDASH*JUICY VEGAN,5812,Eating places and Restaurants,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-15 19:03:33,card,from,460,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-15 19:34:47,card,from,10000,SETTLED,,PAYPAL *PROFITFOLIO,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-12-15 20:01:47,card,from,45000,SETTLED,,PAYPAL *EDITINGMNL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-12-15 20:02:20,card,from,45000,SETTLED,,PAYPAL *EDITINGMNL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-12-15 20:02:51,card,from,70000,SETTLED,,PAYPAL *EDITINGMNL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-12-15 20:03:17,card,from,45000,SETTLED,,PAYPAL *EDITINGMNL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-12-15 20:03:48,card,from,60000,SETTLED,,PAYPAL *EDITINGMNL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_c5DUbA5jxeVe,2022-12-15 21:30:36,ach_external,to,112279,SETTLED,,BIBAYuihbvIAB+HP9wH24jFf0eRkOThNF+//b7rdU1U=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-12-15 21:40:23,ach_external,from,300000,SETTLED,,BDPnAwlp3omuHf0V3ikgrQdddh0fFnsTutvwbL1YVP0=,,,,,,,,,,,,
business_3M1ozHtHMFvG,2022-12-15 21:45:01,card,from,2274,SETTLED,,AMZN Mktp US*F36MV0OO3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-15 22:01:47,card,from,18900,SETTLED,,CLEARME.COM *CLEAR,7299,Miscellaneous Personal Services ( not elsewhere classifies),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-12-15 23:01:26,card,from,4001,SETTLED,,BP#5817671GAS MART QPS,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-15 23:02:37,card,from,7035,SETTLED,,BP#5817671GAS MART QPS,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_VgMGGH14iFPx,2022-12-15 23:48:34,card,from,17042,SETTLED,,MAGGIANOS OLD ORCHARD,5812,Eating places and Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MAGNETIC_STRIPE,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-12-15 23:52:23,card,from,2500,SETTLED,,"PATIENT RHINO, LLC",7392,"Management, Consulting, and Public Relations Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-12-16 0:37:26,card,from,4762,SETTLED,,WAL-MART #0313,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-16 1:32:20,card,from,4944,SETTLED,,SHELL OIL 57544923402,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-16 11:18:50,card,from,6941,SETTLED,,ANGI LEADS,7399,"Business Services, Not Elsewhere Classified",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sVqXyD8F75sU,2022-12-16 11:30:58,ach_external,to,200000,SETTLED,,UF7Ti+5P9FvDo5PTRIpMOKdi/dunseL1Yy2rr0plj4Y=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-12-16 11:31:37,ach_external,to,65000,SETTLED,,wX/Tpegbn2ET1IsW8MpyMBSldsuWSUW++6NXVbH45Vs=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-12-16 11:32:18,ach_external,to,6767,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_7iE9G7wwae63,2022-12-16 11:32:22,ach_external,to,1,SETTLED,,d7xOqNNbZQZwgVARnYiv+UKML2ISA62Rycnts/1jtSM=,,,,,,,,,,,,
business_ioYM9G82HQRA,2022-12-16 11:32:22,ach_external,to,1,SETTLED,,d7xOqNNbZQZwgVARnYiv+UKML2ISA62Rycnts/1jtSM=,,,,,,,,,,,,
business_2CCk7Nc3Vdxg,2022-12-16 11:32:40,ach_external,to,60000,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-12-16 11:33:02,ach_external,to,16262,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-12-16 11:41:03,ach_external,from,50000,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_vpzTprxfPKrN,2022-12-16 11:41:13,ach_external,from,508151,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_YwejKRwM773W,2022-12-16 11:41:15,ach_external,from,12500,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-12-16 11:41:17,ach_external,from,5800,SETTLED,,RKOaPjgQOVfdNTPNC1daiZ81vBHWqEqGd842Daj3tr4=,,,,,,,,,,,,
business_3M1ozHtHMFvG,2022-12-16 13:26:55,card,from,641,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-16 13:51:37,card,from,1274,SETTLED,,APPLE.COM/BILL,5735,Record Shops,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-16 14:00:47,card,from,39000,SETTLED,,PREPLY INC.,5818,Digital Goods: Large Digital Goods Merchant,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_M32Gdm6KDCgs,2022-12-16 15:08:20,atm,from,80300,SETTLED,,*COLLEGE PLAZA,6011,Financial Institutions – Manual Cash Disbursements,USA,ATM,,FALSE,FALSE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_pGErY9hkzHwZ,2022-12-16 15:34:34,card,from,7254,SETTLED,,THE HOME DEPOT #3403,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-16 16:20:02,card,from,8380,SETTLED,,IC* INSTACART,5411,"Grocery Stores, Supermarkets",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_2CCk7Nc3Vdxg,2022-12-16 16:50:10,card,from,33642,SETTLED,,SP GAMES FOR HUMANIT,5399,Misc. General Merchandise,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_c5DUbA5jxeVe,2022-12-16 17:21:59,ach_internal,from,100000,SETTLED,,vlALRGhC+mGtAtZ0pAomNCVvVVo9L5Nx0kBMFEir1+s=,,,,,,,,,,,,
business_7iE9G7wwae63,2022-12-16 17:30:40,ach_external,to,569732,SETTLED,,KIKME1uj8gbyJAUR1JsM5etUezSLlZJsSa+iGaWlifc=,,,,,,,,,,,,
business_3M1ozHtHMFvG,2022-12-16 17:39:54,card,from,406,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-16 18:19:18,card,from,15600,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-16 18:19:33,card,from,44900,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-16 18:20:50,card,from,23000,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_jvXu23kCzr7R,2022-12-16 18:24:15,card,from,30100,DECLINED,SARDINE_DECLINE_VERY_HIGH,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,APPLE_PAY,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_RR5HKs2b11pT,2022-12-16 18:25:30,card,from,388,SETTLED,,LIDL #1432,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,INTERLINK,FAIL
